id,unix_timestamp,bpm,rr
3,2016-10-30 03:54:08,79.0,759.494
3,2016-10-30 03:54:20,74.0,810.811
3,2016-10-30 03:54:52,90.0,666.667
3,2016-10-30 03:55:05,89.0,674.157
3,2016-10-30 03:55:16,91.0,659.341
3,2016-10-30 03:56:14,93.0,645.161
3,2016-10-30 03:56:51,94.0,638.298
3,2016-10-30 03:56:58,95.0,631.579
3,2016-10-30 03:56:59,94.8,632.911
3,2016-10-30 03:57:08,95.2889,629.664
3,2016-10-30 03:57:15,95.2889,629.664
3,2016-10-30 03:57:20,95.2889,629.664
3,2016-10-30 03:57:28,95.2889,629.664
3,2016-10-30 03:57:31,95.2889,629.664
3,2016-10-30 03:57:38,95.2889,629.664
3,2016-10-30 03:57:43,95.2889,629.664
3,2016-10-30 03:57:51,95.2889,629.664
3,2016-10-30 03:57:57,95.2889,629.664
3,2016-10-30 03:58:07,95.2889,629.664
3,2016-10-30 03:58:18,74.0,810.811
3,2016-10-30 03:58:25,79.0,759.494
3,2016-10-30 03:58:31,75.0,800.0
3,2016-10-30 03:58:38,76.0,789.474
3,2016-10-30 03:58:39,76.0,789.474
3,2016-10-30 03:58:41,77.0,779.221
3,2016-10-30 03:58:42,78.0,769.231
3,2016-10-30 03:58:49,79.0,759.494
3,2016-10-30 03:58:52,86.0,697.674
3,2016-10-30 03:58:54,87.0,689.655
3,2016-10-30 03:59:01,88.0,681.818
3,2016-10-30 03:59:04,90.0,666.667
3,2016-10-30 03:59:06,91.0,659.341
3,2016-10-30 03:59:13,92.0,652.174
3,2016-10-30 03:59:14,93.0,645.161
3,2016-10-30 03:59:16,92.0,652.174
3,2016-10-30 03:59:23,93.0,645.161
3,2016-10-30 03:59:28,93.0,645.161
3,2016-10-30 03:59:35,92.0,652.174
3,2016-10-30 03:59:36,91.0,659.341
3,2016-10-30 03:59:40,92.0,652.174
3,2016-10-30 03:59:48,93.0,645.161
3,2016-10-30 03:59:49,91.0,659.341
3,2016-10-30 03:59:51,90.0,666.667
3,2016-10-30 04:00:22,79.0,759.494
3,2016-10-30 04:00:28,79.0,759.494
3,2016-10-30 04:00:33,79.0,759.494
3,2016-10-30 04:00:39,79.0,759.494
3,2016-10-30 04:00:41,79.0,759.494
3,2016-10-30 04:00:50,79.0,759.494
3,2016-10-30 04:00:56,79.0,759.494
3,2016-10-30 04:01:29,79.0,759.494
3,2016-10-30 04:01:35,79.0523,758.992
3,2016-10-30 04:01:36,80.0,750.0
3,2016-10-30 04:01:37,81.0,740.741
3,2016-10-30 04:01:39,82.0,731.707
3,2016-10-30 04:01:41,83.0,722.892
3,2016-10-30 04:01:47,82.0,731.707
3,2016-10-30 04:02:00,79.0,759.494
3,2016-10-30 04:02:08,78.0,769.231
3,2016-10-30 04:02:09,77.0,779.221
3,2016-10-30 04:02:11,76.0,789.474
3,2016-10-30 04:02:17,75.0,800.0
3,2016-10-30 04:02:18,74.0,810.811
3,2016-10-30 04:02:22,73.0,821.918
3,2016-10-30 04:02:29,74.0,810.811
3,2016-10-30 04:02:32,77.0,779.221
3,2016-10-30 04:02:42,78.0,769.231
3,2016-10-30 04:02:49,79.0,759.494
3,2016-10-30 04:03:15,79.0,759.494
3,2016-10-30 04:03:21,79.0,759.494
3,2016-10-30 04:03:22,79.0,759.494
3,2016-10-30 04:03:23,81.0,740.741
3,2016-10-30 04:03:26,80.0,750.0
3,2016-10-30 04:03:32,81.0,740.741
3,2016-10-30 04:03:33,81.0,740.741
3,2016-10-30 04:04:24,79.0,759.494
3,2016-10-30 04:04:30,79.0,759.494
3,2016-10-30 04:04:32,79.0,759.494
3,2016-10-30 04:04:33,79.0,759.494
3,2016-10-30 04:04:39,79.0,759.494
3,2016-10-30 04:04:46,85.0,705.882
3,2016-10-30 04:04:47,83.0,722.892
3,2016-10-30 04:04:54,84.0,714.286
3,2016-10-30 04:05:01,83.0,722.892
3,2016-10-30 04:05:32,79.0,759.494
3,2016-10-30 04:05:38,79.0523,758.992
3,2016-10-30 04:05:43,78.0,769.231
3,2016-10-30 04:05:50,77.0,779.221
3,2016-10-30 04:05:52,81.0,740.741
3,2016-10-30 04:05:56,88.0,681.818
3,2016-10-30 04:06:02,89.0,674.157
3,2016-10-30 04:06:03,85.0,705.882
3,2016-10-30 04:06:08,84.0,714.286
3,2016-10-30 04:06:36,79.0,759.494
3,2016-10-30 04:06:42,79.0,759.494
3,2016-10-30 04:06:45,68.0,882.353
3,2016-10-30 04:06:47,67.0,895.522
3,2016-10-30 04:06:53,68.0,882.353
3,2016-10-30 04:06:54,69.0,869.565
3,2016-10-30 04:06:58,68.0,882.353
3,2016-10-30 04:07:04,66.0,909.091
3,2016-10-30 04:07:05,66.0,909.091
3,2016-10-30 04:07:08,66.0,909.091
3,2016-10-30 04:07:15,64.0,937.5
3,2016-10-30 04:07:21,63.0,952.381
3,2016-10-30 04:07:22,65.0,923.077
3,2016-10-30 04:07:25,63.0,952.381
3,2016-10-30 04:07:32,64.0,937.5
3,2016-10-30 04:07:39,66.0,909.091
3,2016-10-30 04:07:40,71.0,845.07
3,2016-10-30 04:07:44,72.0,833.333
3,2016-10-30 04:07:50,71.0,845.07
3,2016-10-30 04:08:23,79.0,759.494
3,2016-10-30 04:08:30,79.0,759.494
3,2016-10-30 04:08:35,73.0,821.918
3,2016-10-30 04:09:34,79.0,759.494
3,2016-10-30 04:09:42,79.0,759.494
3,2016-10-30 04:09:44,81.25,738.462
3,2016-10-30 04:09:45,79.0,759.494
3,2016-10-30 04:10:03,78.0,769.231
3,2016-10-30 04:10:09,77.0,779.221
3,2016-10-30 04:10:10,79.0,759.494
3,2016-10-30 04:10:12,77.5,774.194
3,2016-10-30 04:10:14,85.0,705.882
3,2016-10-30 04:10:20,82.0,731.707
3,2016-10-30 04:10:22,80.8571,742.049
3,2016-10-30 04:10:25,78.0,769.231
3,2016-10-30 04:10:31,74.0,810.811
3,2016-10-30 04:10:39,73.0,821.918
3,2016-10-30 04:10:45,74.0,810.811
3,2016-10-30 04:11:08,79.0,759.494
3,2016-10-30 04:11:15,70.0,857.143
3,2016-10-30 04:11:16,70.0,857.143
3,2016-10-30 04:11:18,71.0,845.07
3,2016-10-30 04:11:23,70.0,857.143
3,2016-10-30 04:11:30,69.0,869.565
3,2016-10-30 04:11:31,63.0,952.381
3,2016-10-30 04:11:33,64.0,937.5
3,2016-10-30 04:11:39,63.0,952.381
3,2016-10-30 04:11:48,62.0,967.742
3,2016-10-30 04:11:50,64.0,937.5
3,2016-10-30 04:12:25,79.0,759.494
3,2016-10-30 04:12:31,79.0,759.494
3,2016-10-30 04:12:32,76.3333,786.026
3,2016-10-30 04:12:34,76.3333,786.026
3,2016-10-30 04:12:36,66.0,909.091
3,2016-10-30 04:12:42,65.0,923.077
3,2016-10-30 04:12:57,72.0,833.333
3,2016-10-30 04:13:03,71.0,845.07
3,2016-10-30 04:13:07,71.0,845.07
3,2016-10-30 04:13:12,70.0,857.143
3,2016-10-30 04:13:18,69.0,869.565
3,2016-10-30 04:13:25,67.0,895.522
3,2016-10-30 04:13:31,65.0,923.077
3,2016-10-30 04:13:34,66.0,909.091
3,2016-10-30 04:13:35,68.0,882.353
3,2016-10-30 04:13:42,67.0,895.522
3,2016-10-30 04:13:44,67.0,895.522
3,2016-10-30 04:13:46,66.0,909.091
3,2016-10-30 04:13:52,65.0,923.077
3,2016-10-30 04:13:57,66.0,909.091
3,2016-10-30 04:14:03,67.0,895.522
3,2016-10-30 04:14:07,70.0,857.143
3,2016-10-30 04:14:13,69.0,869.565
3,2016-10-30 04:14:23,70.0,857.143
3,2016-10-30 04:14:24,73.0,821.918
3,2016-10-30 04:14:54,79.0,759.494
3,2016-10-30 04:15:01,79.0,759.494
3,2016-10-30 04:15:02,79.0,759.494
3,2016-10-30 04:15:03,79.0,759.494
3,2016-10-30 04:15:06,79.0,759.494
3,2016-10-30 04:15:12,79.0,759.494
3,2016-10-30 04:15:17,79.0,759.494
3,2016-10-30 04:15:23,79.0,759.494
3,2016-10-30 04:15:24,79.0,759.494
3,2016-10-30 04:15:29,79.0,759.494
3,2016-10-30 04:15:35,79.0,759.494
3,2016-10-30 04:15:38,79.0,759.494
3,2016-10-30 04:15:43,79.0,759.494
3,2016-10-30 04:15:49,79.0,759.494
3,2016-10-30 04:15:50,79.0,759.494
3,2016-10-30 04:16:18,79.0,759.494
3,2016-10-30 04:16:24,79.0,759.494
3,2016-10-30 04:16:31,79.0,759.494
3,2016-10-30 04:16:37,79.0,759.494
3,2016-10-30 04:16:42,79.0,759.494
3,2016-10-30 04:16:48,79.0,759.494
3,2016-10-30 04:16:49,79.0,759.494
3,2016-10-30 04:16:52,79.0,759.494
3,2016-10-30 04:16:53,79.0,759.494
3,2016-10-30 04:17:07,74.0,810.811
3,2016-10-30 06:34:41,79.0,759.494
3,2016-10-30 06:34:45,79.0523,758.992
3,2016-10-30 06:34:46,79.0261,759.242
3,2016-10-30 06:34:47,79.0261,759.242
3,2016-10-30 06:34:49,79.0261,759.242
3,2016-10-30 06:34:50,79.0261,759.242
3,2016-10-30 06:34:58,79.0261,759.242
3,2016-10-30 06:35:02,79.0261,759.242
3,2016-10-30 06:35:25,79.0,759.494
3,2016-10-30 06:35:29,76.0,789.474
3,2016-10-30 06:35:32,71.0,845.07
3,2016-10-30 06:35:34,73.0,821.918
3,2016-10-30 06:35:35,73.0,821.918
3,2016-10-30 06:35:37,72.1429,831.683
3,2016-10-30 06:35:41,71.8286,835.322
3,2016-10-30 06:35:45,72.3238,829.602
3,2016-10-30 06:35:47,72.0984,832.196
3,2016-10-30 06:35:48,72.0836,832.367
3,2016-10-30 06:35:51,72.1686,831.386
3,2016-10-30 06:35:52,72.1686,831.386
3,2016-10-30 06:35:53,72.1686,831.386
3,2016-10-30 06:35:56,72.1492,831.61
3,2016-10-30 06:35:58,72.1556,831.537
3,2016-10-30 06:36:00,80.0,750.0
3,2016-10-30 06:36:03,75.0,800.0
3,2016-10-30 06:36:04,69.0,869.565
3,2016-10-30 06:36:05,68.0,882.353
3,2016-10-30 06:36:22,67.0,895.522
3,2016-10-30 06:36:26,68.0,882.353
3,2016-10-30 06:36:28,69.0,869.565
3,2016-10-30 06:36:34,68.0,882.353
3,2016-10-30 06:36:37,67.0,895.522
3,2016-10-30 06:36:41,66.0,909.091
3,2016-10-30 06:36:45,67.0,895.522
3,2016-10-30 06:37:01,66.0,909.091
3,2016-10-30 06:37:06,67.0,895.522
3,2016-10-30 06:37:08,68.0,882.353
3,2016-10-30 06:37:09,69.0,869.565
3,2016-10-30 06:37:12,68.0,882.353
3,2016-10-30 06:37:15,67.0,895.522
3,2016-10-30 06:37:16,66.0,909.091
3,2016-10-30 06:37:19,67.0,895.522
3,2016-10-30 06:37:22,68.0,882.353
3,2016-10-30 06:37:24,69.0,869.565
3,2016-10-30 06:37:30,68.0,882.353
3,2016-10-30 06:37:33,67.0,895.522
3,2016-10-30 06:37:37,68.0,882.353
3,2016-10-30 06:37:46,69.0,869.565
3,2016-10-30 06:37:51,68.0,882.353
3,2016-10-30 06:37:54,69.0,869.565
3,2016-10-30 06:37:56,70.0,857.143
3,2016-10-30 06:37:57,71.0,845.07
3,2016-10-30 06:37:59,72.0,833.333
3,2016-10-30 06:38:01,73.0,821.918
3,2016-10-30 06:38:03,74.0,810.811
3,2016-10-30 06:38:06,75.0,800.0
3,2016-10-30 06:38:07,74.0,810.811
3,2016-10-30 06:38:09,73.0,821.918
3,2016-10-30 06:38:17,71.0,845.07
3,2016-10-30 06:38:20,70.0,857.143
3,2016-10-30 06:38:22,68.0,882.353
3,2016-10-30 06:38:32,69.0,869.565
3,2016-10-30 06:38:37,70.0,857.143
3,2016-10-30 06:38:38,72.0,833.333
3,2016-10-30 06:38:46,71.0,845.07
3,2016-10-30 06:39:09,73.0,821.918
3,2016-10-30 06:39:12,75.0,800.0
3,2016-10-30 06:39:13,75.0,800.0
3,2016-10-30 06:39:16,76.0,789.474
3,2016-10-30 06:39:22,77.0,779.221
3,2016-10-30 06:39:25,78.0,769.231
3,2016-10-30 06:39:30,78.0,769.231
3,2016-10-30 06:39:32,77.0,779.221
3,2016-10-30 06:39:38,76.0,789.474
3,2016-10-30 06:39:58,79.0,759.494
3,2016-10-30 06:40:01,79.0,759.494
3,2016-10-30 06:40:02,79.0,759.494
3,2016-10-30 06:40:04,79.0,759.494
3,2016-10-30 06:40:38,79.0,759.494
3,2016-10-30 06:40:41,84.0,714.286
3,2016-10-30 06:40:42,81.5,736.196
3,2016-10-30 06:40:44,82.0,731.707
3,2016-10-30 06:40:45,80.0,750.0
3,2016-10-30 06:40:46,81.0,740.741
3,2016-10-30 06:40:50,80.0,750.0
3,2016-10-30 06:40:54,79.0,759.494
3,2016-10-30 06:40:55,77.0,779.221
3,2016-10-30 06:40:57,75.0,800.0
3,2016-10-30 06:40:58,74.0,810.811
3,2016-10-30 06:41:02,73.0,821.918
3,2016-10-30 06:41:05,69.0,869.565
3,2016-10-30 06:41:06,67.0,895.522
3,2016-10-30 06:41:08,68.0,882.353
3,2016-10-30 06:41:10,66.0,909.091
3,2016-10-30 06:41:12,65.0,923.077
3,2016-10-30 06:41:17,66.0,909.091
3,2016-10-30 06:41:20,67.0,895.522
3,2016-10-30 06:41:24,68.0,882.353
3,2016-10-30 06:41:31,69.0,869.565
3,2016-10-30 06:41:32,70.0,857.143
3,2016-10-30 06:41:33,71.0,845.07
3,2016-10-30 06:41:36,72.0,833.333
3,2016-10-30 06:41:39,74.0,810.811
3,2016-10-30 06:41:40,75.0,800.0
3,2016-10-30 06:41:41,77.0,779.221
3,2016-10-30 06:41:42,78.0,769.231
3,2016-10-30 06:41:43,80.0,750.0
3,2016-10-30 06:41:44,79.0,759.494
3,2016-10-30 06:41:45,78.0,769.231
3,2016-10-30 06:41:46,76.0,789.474
3,2016-10-30 06:41:49,75.0,800.0
3,2016-10-30 06:41:51,74.0,810.811
3,2016-10-30 06:41:52,75.0,800.0
3,2016-10-30 06:41:53,73.0,821.918
3,2016-10-30 06:41:54,71.0,845.07
3,2016-10-30 06:41:55,69.0,869.565
3,2016-10-30 06:41:56,68.0,882.353
3,2016-10-30 06:41:59,67.0,895.522
3,2016-10-30 06:42:00,69.4444,864.0
3,2016-10-30 06:42:01,68.9383,870.344
3,2016-10-30 06:42:02,68.2647,878.931
3,2016-10-30 06:42:08,58.0,1034.48
3,2016-10-30 06:42:11,60.0,1000.0
3,2016-10-30 06:42:12,65.0,923.077
3,2016-10-30 06:42:13,67.0,895.522
3,2016-10-30 06:42:14,69.0,869.565
3,2016-10-30 06:42:15,70.0,857.143
3,2016-10-30 06:42:19,69.0,869.565
3,2016-10-30 06:42:22,68.0,882.353
3,2016-10-30 06:42:23,66.0,909.091
3,2016-10-30 06:42:26,65.0,923.077
3,2016-10-30 06:42:30,66.0,909.091
3,2016-10-30 06:42:34,67.0,895.522
3,2016-10-30 06:42:37,67.0,895.522
3,2016-10-30 06:42:39,66.0,909.091
3,2016-10-30 06:43:11,79.0,759.494
3,2016-10-30 06:43:24,79.0523,758.992
3,2016-10-30 06:43:31,85.0,705.882
3,2016-10-30 06:43:35,79.0,759.494
3,2016-10-30 06:43:41,80.0,750.0
3,2016-10-30 06:43:42,79.0,759.494
3,2016-10-30 06:43:44,75.0,800.0
3,2016-10-30 06:43:45,77.0,779.221
3,2016-10-30 06:43:52,79.0,759.494
3,2016-10-30 06:43:53,79.0,759.494
3,2016-10-30 06:43:54,77.0,779.221
3,2016-10-30 06:43:55,79.0,759.494
3,2016-10-30 06:44:05,80.0,750.0
3,2016-10-30 06:44:13,81.0,740.741
3,2016-10-30 06:44:15,79.0,759.494
3,2016-10-30 06:44:16,84.3333,711.462
3,2016-10-30 06:44:23,89.0,674.157
3,2016-10-30 06:44:25,87.0,689.655
3,2016-10-30 06:44:28,88.0,681.818
3,2016-10-30 06:44:35,90.0,666.667
3,2016-10-30 06:44:36,97.0,618.557
3,2016-10-30 06:44:41,92.0833,651.584
3,2016-10-30 06:44:47,92.0833,651.584
3,2016-10-30 06:44:48,86.0,697.674
3,2016-10-30 06:44:49,88.0,681.818
3,2016-10-30 06:44:50,89.0,674.157
3,2016-10-30 06:44:51,91.0,659.341
3,2016-10-30 06:44:52,92.0,652.174
3,2016-10-30 06:44:58,93.0,645.161
3,2016-10-30 06:45:05,97.0,618.557
3,2016-10-30 06:45:11,96.0,625.0
3,2016-10-30 06:45:21,95.0,631.579
3,2016-10-30 06:45:27,94.0,638.298
3,2016-10-30 06:45:28,91.0,659.341
3,2016-10-30 06:45:37,89.0,674.157
3,2016-10-30 06:45:44,87.0,689.655
3,2016-10-30 06:46:34,79.0,759.494
3,2016-10-30 06:46:40,79.0,759.494
3,2016-10-30 06:46:41,79.0,759.494
3,2016-10-30 06:46:42,79.0,759.494
3,2016-10-30 06:46:43,69.0,869.565
3,2016-10-30 06:46:44,70.0,857.143
3,2016-10-30 06:46:47,69.0,869.565
3,2016-10-30 06:46:53,68.0,882.353
3,2016-10-30 06:46:54,69.0,869.565
3,2016-10-30 06:47:00,68.0,882.353
3,2016-10-30 06:47:06,67.0,895.522
3,2016-10-30 06:47:07,68.0,882.353
3,2016-10-30 06:47:09,71.0,845.07
3,2016-10-30 06:47:10,72.0,833.333
3,2016-10-30 06:47:13,71.0,845.07
3,2016-10-30 06:47:20,70.0,857.143
3,2016-10-30 06:47:23,70.0,857.143
3,2016-10-30 06:47:26,72.0,833.333
3,2016-10-30 06:47:33,71.0,845.07
3,2016-10-30 06:47:38,65.0,923.077
3,2016-10-30 06:47:44,66.0,909.091
3,2016-10-30 06:47:46,67.0,895.522
3,2016-10-30 06:47:49,66.0,909.091
3,2016-10-30 06:47:55,65.0,923.077
3,2016-10-30 06:47:56,63.0,952.381
3,2016-10-30 06:48:07,64.0,937.5
3,2016-10-30 06:48:14,65.0,923.077
3,2016-10-30 06:48:19,67.0,895.522
3,2016-10-30 06:48:25,68.0,882.353
3,2016-10-30 06:48:26,75.0,800.0
3,2016-10-30 06:48:27,76.0,789.474
3,2016-10-30 06:48:32,75.0,800.0
3,2016-10-30 06:48:38,74.0,810.811
3,2016-10-30 06:48:44,72.0,833.333
3,2016-10-30 06:48:50,71.0,845.07
3,2016-10-30 06:48:51,69.0,869.565
3,2016-10-30 06:48:52,75.0,800.0
3,2016-10-30 06:48:53,74.0,810.811
3,2016-10-30 06:48:54,73.0,821.918
3,2016-10-30 06:48:55,72.0,833.333
3,2016-10-30 06:49:02,71.0,845.07
3,2016-10-30 06:49:09,70.5,851.064
3,2016-10-30 06:49:15,70.5,851.064
3,2016-10-30 06:49:16,70.5,851.064
3,2016-10-30 06:49:17,70.5,851.064
3,2016-10-30 06:49:18,70.5,851.064
3,2016-10-30 06:49:20,70.5,851.064
3,2016-10-30 06:49:28,70.5,851.064
3,2016-10-30 06:49:30,70.5,851.064
3,2016-10-30 06:49:31,70.5,851.064
3,2016-10-30 06:49:40,61.0,983.607
3,2016-10-30 06:49:45,63.0,952.381
3,2016-10-30 06:50:00,65.0,923.077
3,2016-10-30 06:50:14,67.0,895.522
3,2016-10-30 06:50:46,69.0,869.565
3,2016-10-30 06:51:32,70.0,857.143
3,2016-10-30 06:52:13,72.0,833.333
3,2016-10-30 06:53:15,73.0,821.918
3,2016-10-30 06:53:52,80.0,750.0
3,2016-10-30 06:54:11,72.0,833.333
3,2016-10-30 06:54:20,74.0,810.811
3,2016-10-30 06:54:21,73.0,821.918
3,2016-10-30 06:54:30,72.0,833.333
3,2016-10-30 06:56:19,80.0,750.0
3,2016-10-30 06:56:29,79.0523,758.992
3,2016-10-30 06:56:37,80.8946,741.706
3,2016-10-30 06:56:42,80.0,750.0
3,2016-10-30 06:56:51,80.0,750.0
3,2016-10-30 06:56:53,80.0,750.0
3,2016-10-30 06:57:15,74.0,810.811
3,2016-10-30 06:57:25,74.0,810.811
3,2016-10-30 06:57:39,74.0,810.811
3,2016-10-30 06:58:12,75.0,800.0
3,2016-10-30 06:58:24,76.0,789.474
3,2016-10-30 06:59:15,77.0,779.221
3,2016-10-30 06:59:50,79.0,759.494
3,2016-10-30 07:00:00,81.0,740.741
3,2016-10-30 07:00:07,69.0,869.565
3,2016-10-30 07:00:08,80.0,750.0
3,2016-10-30 07:00:09,78.0,769.231
3,2016-10-30 07:00:11,79.0,759.494
3,2016-10-30 07:00:17,75.0,800.0
3,2016-10-30 07:00:19,68.0,882.353
3,2016-10-30 07:00:22,69.0,869.565
3,2016-10-30 07:00:47,64.0,937.5
3,2016-10-30 07:01:24,65.0,923.077
3,2016-10-30 07:02:02,66.0,909.091
3,2016-10-30 07:02:14,65.0,923.077
3,2016-10-30 07:02:49,64.0,937.5
3,2016-10-30 07:03:07,74.0,810.811
3,2016-10-30 07:03:23,74.0,810.811
3,2016-10-30 07:03:55,74.0,810.811
3,2016-10-30 07:04:09,74.0,810.811
3,2016-10-30 07:04:37,83.0,722.892
3,2016-10-30 07:05:24,80.0,750.0
3,2016-10-30 07:05:34,82.0,731.707
3,2016-10-30 07:06:08,79.0,759.494
3,2016-10-30 07:06:20,74.0,810.811
3,2016-10-30 07:06:33,74.0,810.811
3,2016-10-30 07:07:19,74.0,810.811
3,2016-10-30 07:07:31,74.0,810.811
3,2016-10-30 07:08:00,74.0,810.811
3,2016-10-30 07:08:38,74.0,810.811
3,2016-10-30 07:09:21,74.0,810.811
3,2016-10-30 07:09:52,80.0,750.0
3,2016-10-30 07:10:04,74.0,810.811
3,2016-10-30 07:10:13,74.0,810.811
3,2016-10-30 07:10:14,75.6841,792.769
3,2016-10-30 07:10:22,75.8712,790.814
3,2016-10-30 07:10:28,75.8712,790.814
3,2016-10-30 07:10:49,79.0,759.494
3,2016-10-30 07:10:56,73.0,821.918
3,2016-10-30 07:10:58,70.0,857.143
3,2016-10-30 07:11:01,76.0,789.474
3,2016-10-30 07:11:07,77.0,779.221
3,2016-10-30 07:11:09,79.0,759.494
3,2016-10-30 07:11:11,80.0,750.0
3,2016-10-30 07:11:12,81.0,740.741
3,2016-10-30 07:11:18,82.0,731.707
3,2016-10-30 07:11:27,84.0,714.286
3,2016-10-30 07:11:33,86.0,697.674
3,2016-10-30 07:11:34,83.0,722.892
3,2016-10-30 07:11:38,82.0,731.707
3,2016-10-30 07:11:45,81.0,740.741
3,2016-10-30 07:11:46,80.0,750.0
3,2016-10-30 07:11:48,79.0,759.494
3,2016-10-30 07:11:52,80.0,750.0
3,2016-10-30 07:11:58,81.0,740.741
3,2016-10-30 07:12:04,81.0,740.741
3,2016-10-30 07:12:11,80.0,750.0
3,2016-10-30 07:12:15,79.0,759.494
3,2016-10-30 07:12:22,78.0,769.231
3,2016-10-30 07:12:29,76.0,789.474
3,2016-10-30 07:12:35,75.0,800.0
3,2016-10-30 07:12:36,73.0,821.918
3,2016-10-30 07:12:37,75.0,800.0
3,2016-10-30 07:12:38,77.0,779.221
3,2016-10-30 07:12:39,78.0,769.231
3,2016-10-30 07:12:41,80.0,750.0
3,2016-10-30 07:12:48,81.0,740.741
3,2016-10-30 07:12:50,76.0,789.474
3,2016-10-30 07:12:53,75.0,800.0
3,2016-10-30 07:12:59,77.0,779.221
3,2016-10-30 07:13:00,80.0,750.0
3,2016-10-30 07:13:01,83.0,722.892
3,2016-10-30 07:13:09,81.0,740.741
3,2016-10-30 07:13:16,80.0,750.0
3,2016-10-30 07:13:18,78.0,769.231
3,2016-10-30 07:13:22,80.0,750.0
3,2016-10-30 07:13:28,79.0,759.494
3,2016-10-30 07:13:29,78.0,769.231
3,2016-10-30 07:13:38,77.0,779.221
3,2016-10-30 07:13:44,76.0,789.474
3,2016-10-30 07:13:49,67.0,895.522
3,2016-10-30 07:14:02,69.0,869.565
3,2016-10-30 07:14:08,71.0,845.07
3,2016-10-30 07:14:10,83.0,722.892
3,2016-10-30 07:14:12,85.0,705.882
3,2016-10-30 07:14:19,87.0,689.655
3,2016-10-30 07:14:20,86.0,697.674
3,2016-10-30 07:14:21,88.0,681.818
3,2016-10-30 07:14:22,89.0,674.157
3,2016-10-30 07:14:23,91.0,659.341
3,2016-10-30 07:14:29,92.0,652.174
3,2016-10-30 07:14:30,92.0,652.174
3,2016-10-30 07:14:31,92.0,652.174
3,2016-10-30 07:14:32,93.0,645.161
3,2016-10-30 07:14:34,94.0,638.298
3,2016-10-30 07:14:40,95.0,631.579
3,2016-10-30 07:14:43,96.0,625.0
3,2016-10-30 07:14:44,94.0,638.298
3,2016-10-30 07:14:50,92.0,652.174
3,2016-10-30 07:14:55,95.0,631.579
3,2016-10-30 07:15:01,94.0,638.298
3,2016-10-30 07:15:02,96.0,625.0
3,2016-10-30 07:15:03,97.0,618.557
3,2016-10-30 07:15:05,99.0,606.061
3,2016-10-30 07:15:57,79.0,759.494
3,2016-10-30 07:16:03,79.0,759.494
3,2016-10-30 07:16:04,79.0,759.494
3,2016-10-30 07:16:06,79.0,759.494
3,2016-10-30 07:16:12,79.0,759.494
3,2016-10-30 07:16:18,79.0,759.494
3,2016-10-30 07:16:19,79.0,759.494
3,2016-10-30 07:16:20,79.0,759.494
3,2016-10-30 07:16:22,79.0,759.494
3,2016-10-30 07:16:23,79.0,759.494
3,2016-10-30 07:16:29,79.0,759.494
3,2016-10-30 07:16:42,74.0,810.811
3,2016-10-30 07:16:49,74.0,810.811
3,2016-10-30 07:16:52,74.0,810.811
3,2016-10-30 07:16:54,74.0,810.811
3,2016-10-30 07:17:00,74.0,810.811
3,2016-10-30 07:17:04,74.0,810.811
3,2016-10-30 07:17:05,74.0,810.811
3,2016-10-30 07:17:11,74.0,810.811
3,2016-10-30 07:17:12,74.0,810.811
3,2016-10-30 07:17:14,74.0,810.811
3,2016-10-30 07:17:18,74.0,810.811
3,2016-10-30 07:17:24,74.0,810.811
3,2016-10-30 07:17:26,74.0,810.811
3,2016-10-30 07:17:30,74.0,810.811
3,2016-10-30 07:17:36,74.0,810.811
3,2016-10-30 07:17:38,74.0,810.811
3,2016-10-30 07:17:39,74.0,810.811
3,2016-10-30 07:17:40,74.0,810.811
3,2016-10-30 07:17:41,74.0,810.811
3,2016-10-30 07:17:47,74.0,810.811
3,2016-10-30 07:17:48,82.0,731.707
3,2016-10-30 07:17:49,78.0,769.231
3,2016-10-30 07:17:52,76.0,789.474
3,2016-10-30 07:17:59,78.0,769.231
3,2016-10-30 07:18:02,78.0,769.231
3,2016-10-30 07:18:03,79.0,759.494
3,2016-10-30 07:18:10,78.0,769.231
3,2016-10-30 07:18:15,78.0,769.231
3,2016-10-30 07:18:21,79.0,759.494
3,2016-10-30 07:18:22,83.0,722.892
3,2016-10-30 07:18:23,85.0,705.882
3,2016-10-30 07:18:24,83.0,722.892
3,2016-10-30 07:18:26,81.0,740.741
3,2016-10-30 07:18:33,80.0,750.0
3,2016-10-30 07:18:34,77.0,779.221
3,2016-10-30 07:18:36,81.0,740.741
3,2016-10-30 07:18:38,80.0,750.0
3,2016-10-30 07:18:45,81.0,740.741
3,2016-10-30 07:18:46,83.0,722.892
3,2016-10-30 07:18:49,84.0,714.286
3,2016-10-30 07:18:55,85.0,705.882
3,2016-10-30 07:18:57,85.0,705.882
3,2016-10-30 07:19:00,84.0,714.286
3,2016-10-30 07:19:18,82.0,731.707
3,2016-10-30 07:19:32,80.0,750.0
3,2016-10-30 07:20:06,79.0,759.494
3,2016-10-30 07:20:16,77.0,779.221
3,2016-10-30 07:20:34,72.0,833.333
3,2016-10-30 07:20:38,79.0,759.494
3,2016-10-30 07:20:39,75.0,800.0
3,2016-10-30 07:21:35,79.0,759.494
3,2016-10-30 07:21:42,79.0,759.494
3,2016-10-30 07:21:43,82.0,731.707
3,2016-10-30 07:21:44,83.0,722.892
3,2016-10-30 07:21:45,84.0,714.286
